Date_ID,Date,Year,Month,Month Name,Quarter
D-0009272,2015-02-01T00:00:00,2015,2,February,Q1
D-0009273,2015-03-01T00:00:00,2015,3,March,Q1
D-0009274,2015-04-01T00:00:00,2015,4,April,Q2
D-0009275,2015-05-01T00:00:00,2015,5,May,Q2
D-0009276,2015-06-01T00:00:00,2015,6,June,Q2
D-0009277,2015-07-01T00:00:00,2015,7,July,Q3
D-0009278,2015-08-01T00:00:00,2015,8,August,Q3
D-0009279,2015-09-01T00:00:00,2015,9,September,Q3
D-0009280,2015-10-01T00:00:00,2015,10,October,Q4
D-0009281,2015-11-01T00:00:00,2015,11,November,Q4
D-0009282,2015-12-01T00:00:00,2015,12,December,Q4
D-0009283,2016-01-01T00:00:00,2016,1,January,Q1
D-0009284,2016-02-01T00:00:00,2016,2,February,Q1
D-0009285,2016-03-01T00:00:00,2016,3,March,Q1
D-0009286,2016-04-01T00:00:00,2016,4,April,Q2
D-0009287,2016-05-01T00:00:00,2016,5,May,Q2
D-0009288,2016-06-01T00:00:00,2016,6,June,Q2
D-0009289,2016-07-01T00:00:00,2016,7,July,Q3
D-0009290,2016-08-01T00:00:00,2016,8,August,Q3
D-0009291,2016-09-01T00:00:00,2016,9,September,Q3
D-0009292,2016-10-01T00:00:00,2016,10,October,Q4
D-0009293,2016-11-01T00:00:00,2016,11,November,Q4
D-0009294,2016-12-01T00:00:00,2016,12,December,Q4
D-0009295,2017-01-01T00:00:00,2017,1,January,Q1
D-0009296,2017-02-01T00:00:00,2017,2,February,Q1
D-0009297,2017-03-01T00:00:00,2017,3,March,Q1
D-0009298,2017-04-01T00:00:00,2017,4,April,Q2
D-0009299,2017-05-01T00:00:00,2017,5,May,Q2
D-0009300,2017-06-01T00:00:00,2017,6,June,Q2
D-0009301,2017-07-01T00:00:00,2017,7,July,Q3
D-0009302,2017-08-01T00:00:00,2017,8,August,Q3
D-0009303,2017-09-01T00:00:00,2017,9,September,Q3
D-0009304,2017-10-01T00:00:00,2017,10,October,Q4
D-0009305,2017-11-01T00:00:00,2017,11,November,Q4
D-0009306,2017-12-01T00:00:00,2017,12,December,Q4
D-0009307,2018-01-01T00:00:00,2018,1,January,Q1
D-0009308,2018-02-01T00:00:00,2018,2,February,Q1
D-0009309,2018-03-01T00:00:00,2018,3,March,Q1
D-0009310,2018-04-01T00:00:00,2018,4,April,Q2
D-0009311,2018-05-01T00:00:00,2018,5,May,Q2
D-0009312,2018-06-01T00:00:00,2018,6,June,Q2
D-0009313,2018-07-01T00:00:00,2018,7,July,Q3
D-0009314,2018-08-01T00:00:00,2018,8,August,Q3
D-0009315,2018-09-01T00:00:00,2018,9,September,Q3
D-0009316,2018-10-01T00:00:00,2018,10,October,Q4
D-0009317,2018-11-01T00:00:00,2018,11,November,Q4
D-0009318,2018-12-01T00:00:00,2018,12,December,Q4
D-0009319,2019-01-01T00:00:00,2019,1,January,Q1
D-0009320,2019-02-01T00:00:00,2019,2,February,Q1
D-0009321,2019-03-01T00:00:00,2019,3,March,Q1
D-0009322,2019-04-01T00:00:00,2019,4,April,Q2
D-0009323,2019-05-01T00:00:00,2019,5,May,Q2
D-0009324,2019-06-01T00:00:00,2019,6,June,Q2
D-0009325,2019-07-01T00:00:00,2019,7,July,Q3
D-0009326,2019-08-01T00:00:00,2019,8,August,Q3
D-0009327,2019-09-01T00:00:00,2019,9,September,Q3
D-0009328,2019-10-01T00:00:00,2019,10,October,Q4
D-0009329,2019-11-01T00:00:00,2019,11,November,Q4
D-0009330,2019-12-01T00:00:00,2019,12,December,Q4
D-0009331,2020-01-01T00:00:00,2020,1,January,Q1
D-0009332,2020-02-01T00:00:00,2020,2,February,Q1
D-0009333,2020-03-01T00:00:00,2020,3,March,Q1
D-0009334,2020-04-01T00:00:00,2020,4,April,Q2
D-0009335,2020-05-01T00:00:00,2020,5,May,Q2
D-0009336,2020-06-01T00:00:00,2020,6,June,Q2
D-0009337,2020-07-01T00:00:00,2020,7,July,Q3
D-0009338,2020-08-01T00:00:00,2020,8,August,Q3
D-0009339,2020-09-01T00:00:00,2020,9,September,Q3
D-0009340,2020-10-01T00:00:00,2020,10,October,Q4
D-0009341,2020-11-01T00:00:00,2020,11,November,Q4
D-0009342,2020-12-01T00:00:00,2020,12,December,Q4
D-0009343,2021-01-01T00:00:00,2021,1,January,Q1
D-0009344,2021-02-01T00:00:00,2021,2,February,Q1
D-0009345,2021-03-01T00:00:00,2021,3,March,Q1
D-0009346,2021-04-01T00:00:00,2021,4,April,Q2
D-0009347,2021-05-01T00:00:00,2021,5,May,Q2
D-0009348,2021-06-01T00:00:00,2021,6,June,Q2
D-0009349,2021-07-01T00:00:00,2021,7,July,Q3
D-0009350,2021-08-01T00:00:00,2021,8,August,Q3
D-0009351,2021-09-01T00:00:00,2021,9,September,Q3
D-0009352,2021-10-01T00:00:00,2021,10,October,Q4
D-0009353,2021-11-01T00:00:00,2021,11,November,Q4
D-0009354,2021-12-01T00:00:00,2021,12,December,Q4
D-0009355,2022-01-01T00:00:00,2022,1,January,Q1
D-0009356,2022-02-01T00:00:00,2022,2,February,Q1
D-0009357,2022-03-01T00:00:00,2022,3,March,Q1
D-0009358,2022-04-01T00:00:00,2022,4,April,Q2
D-0009359,2022-05-01T00:00:00,2022,5,May,Q2
D-0009360,2022-06-01T00:00:00,2022,6,June,Q2
D-0009361,2022-07-01T00:00:00,2022,7,July,Q3
D-0009362,2022-08-01T00:00:00,2022,8,August,Q3
D-0009363,2022-09-01T00:00:00,2022,9,September,Q3
D-0009364,2022-10-01T00:00:00,2022,10,October,Q4
D-0009365,2022-11-01T00:00:00,2022,11,November,Q4
D-0009366,2022-12-01T00:00:00,2022,12,December,Q4
D-0009367,2023-01-01T00:00:00,2023,1,January,Q1
D-0009368,2023-02-01T00:00:00,2023,2,February,Q1
D-0009369,2023-03-01T00:00:00,2023,3,March,Q1
D-0009370,2023-04-01T00:00:00,2023,4,April,Q2
D-0009371,2023-05-01T00:00:00,2023,5,May,Q2
D-0009372,2023-06-01T00:00:00,2023,6,June,Q2
D-0009373,2023-07-01T00:00:00,2023,7,July,Q3
D-0009374,2023-08-01T00:00:00,2023,8,August,Q3
D-0009375,2023-09-01T00:00:00,2023,9,September,Q3
D-0009376,2023-10-01T00:00:00,2023,10,October,Q4
D-0009377,2023-11-01T00:00:00,2023,11,November,Q4
D-0009378,2023-12-01T00:00:00,2023,12,December,Q4
D-0009379,2024-01-01T00:00:00,2024,1,January,Q1
D-0009380,2024-02-01T00:00:00,2024,2,February,Q1
D-0009381,2024-03-01T00:00:00,2024,3,March,Q1
D-0009382,2024-04-01T00:00:00,2024,4,April,Q2
D-0009383,2024-05-01T00:00:00,2024,5,May,Q2
D-0009384,2024-06-01T00:00:00,2024,6,June,Q2
D-0009385,2024-07-01T00:00:00,2024,7,July,Q3
D-0009386,2024-08-01T00:00:00,2024,8,August,Q3
D-0009387,2024-09-01T00:00:00,2024,9,September,Q3
D-0009388,2024-10-01T00:00:00,2024,10,October,Q4
D-0009389,2024-11-01T00:00:00,2024,11,November,Q4
D-0009390,2024-12-01T00:00:00,2024,12,December,Q4
D-0009391,2025-01-01T00:00:00,2025,1,January,Q1
D-0009392,2025-02-01T00:00:00,2025,2,February,Q1
D-0009393,2025-03-01T00:00:00,2025,3,March,Q1
D-0009394,2000-01-01T00:00:00,2000,1,January,Q1
D-0009395,2000-02-01T00:00:00,2000,2,February,Q1
D-0009396,2000-03-01T00:00:00,2000,3,March,Q1
D-0009397,2000-04-01T00:00:00,2000,4,April,Q2
D-0009398,2000-05-01T00:00:00,2000,5,May,Q2
D-0009399,2000-06-01T00:00:00,2000,6,June,Q2
D-0009400,2000-07-01T00:00:00,2000,7,July,Q3
D-0009401,2000-08-01T00:00:00,2000,8,August,Q3
D-0009402,2000-09-01T00:00:00,2000,9,September,Q3
D-0009403,2000-10-01T00:00:00,2000,10,October,Q4
D-0009404,2000-11-01T00:00:00,2000,11,November,Q4
D-0009405,2000-12-01T00:00:00,2000,12,December,Q4
D-0009406,2001-01-01T00:00:00,2001,1,January,Q1
D-0009407,2001-02-01T00:00:00,2001,2,February,Q1
D-0009408,2001-03-01T00:00:00,2001,3,March,Q1
D-0009409,2001-04-01T00:00:00,2001,4,April,Q2
D-0009410,2001-05-01T00:00:00,2001,5,May,Q2
D-0009411,2001-06-01T00:00:00,2001,6,June,Q2
D-0009412,2001-07-01T00:00:00,2001,7,July,Q3
D-0009413,2001-08-01T00:00:00,2001,8,August,Q3
D-0009414,2001-09-01T00:00:00,2001,9,September,Q3
D-0009415,2001-10-01T00:00:00,2001,10,October,Q4
D-0009416,2001-11-01T00:00:00,2001,11,November,Q4
D-0009417,2001-12-01T00:00:00,2001,12,December,Q4
D-0009418,2002-01-01T00:00:00,2002,1,January,Q1
D-0009419,2002-02-01T00:00:00,2002,2,February,Q1
D-0009420,2002-03-01T00:00:00,2002,3,March,Q1
D-0009421,2002-04-01T00:00:00,2002,4,April,Q2
D-0009422,2002-05-01T00:00:00,2002,5,May,Q2
D-0009423,2002-06-01T00:00:00,2002,6,June,Q2
D-0009424,2002-07-01T00:00:00,2002,7,July,Q3
D-0009425,2002-08-01T00:00:00,2002,8,August,Q3
D-0009426,2002-09-01T00:00:00,2002,9,September,Q3
D-0009427,2002-10-01T00:00:00,2002,10,October,Q4
D-0009428,2002-11-01T00:00:00,2002,11,November,Q4
D-0009429,2002-12-01T00:00:00,2002,12,December,Q4
D-0009430,2003-01-01T00:00:00,2003,1,January,Q1
D-0009431,2003-02-01T00:00:00,2003,2,February,Q1
D-0009432,2003-03-01T00:00:00,2003,3,March,Q1
D-0009433,2003-04-01T00:00:00,2003,4,April,Q2
D-0009434,2003-05-01T00:00:00,2003,5,May,Q2
D-0009435,2003-06-01T00:00:00,2003,6,June,Q2
D-0009436,2003-07-01T00:00:00,2003,7,July,Q3
D-0009437,2003-08-01T00:00:00,2003,8,August,Q3
D-0009438,2003-09-01T00:00:00,2003,9,September,Q3
D-0009439,2003-10-01T00:00:00,2003,10,October,Q4
D-0009440,2003-11-01T00:00:00,2003,11,November,Q4
D-0009441,2003-12-01T00:00:00,2003,12,December,Q4
D-0009442,2004-01-01T00:00:00,2004,1,January,Q1
D-0009443,2004-02-01T00:00:00,2004,2,February,Q1
D-0009444,2004-03-01T00:00:00,2004,3,March,Q1
D-0009445,2004-04-01T00:00:00,2004,4,April,Q2
D-0009446,2004-05-01T00:00:00,2004,5,May,Q2
D-0009447,2004-06-01T00:00:00,2004,6,June,Q2
D-0009448,2004-07-01T00:00:00,2004,7,July,Q3
D-0009449,2004-08-01T00:00:00,2004,8,August,Q3
D-0009450,2004-09-01T00:00:00,2004,9,September,Q3
D-0009451,2004-10-01T00:00:00,2004,10,October,Q4
D-0009452,2004-11-01T00:00:00,2004,11,November,Q4
D-0009453,2004-12-01T00:00:00,2004,12,December,Q4
D-0009454,2005-01-01T00:00:00,2005,1,January,Q1
D-0009455,2005-02-01T00:00:00,2005,2,February,Q1
D-0009456,2005-03-01T00:00:00,2005,3,March,Q1
D-0009457,2005-04-01T00:00:00,2005,4,April,Q2
D-0009458,2005-05-01T00:00:00,2005,5,May,Q2
D-0009459,2005-06-01T00:00:00,2005,6,June,Q2
D-0009460,2005-07-01T00:00:00,2005,7,July,Q3
D-0009461,2005-08-01T00:00:00,2005,8,August,Q3
D-0009462,2005-09-01T00:00:00,2005,9,September,Q3
D-0009463,2005-10-01T00:00:00,2005,10,October,Q4
D-0009464,2005-11-01T00:00:00,2005,11,November,Q4
D-0009465,2005-12-01T00:00:00,2005,12,December,Q4
D-0009466,2006-01-01T00:00:00,2006,1,January,Q1
D-0009467,2006-02-01T00:00:00,2006,2,February,Q1
D-0009468,2006-03-01T00:00:00,2006,3,March,Q1
D-0009469,2006-04-01T00:00:00,2006,4,April,Q2
D-0009470,2006-05-01T00:00:00,2006,5,May,Q2
D-0009471,2006-06-01T00:00:00,2006,6,June,Q2
D-0009472,2006-07-01T00:00:00,2006,7,July,Q3
D-0009473,2006-08-01T00:00:00,2006,8,August,Q3
D-0009474,2006-09-01T00:00:00,2006,9,September,Q3
D-0009475,2006-10-01T00:00:00,2006,10,October,Q4
D-0009476,2006-11-01T00:00:00,2006,11,November,Q4
D-0009477,2006-12-01T00:00:00,2006,12,December,Q4
D-0009478,2007-01-01T00:00:00,2007,1,January,Q1
D-0009479,2007-02-01T00:00:00,2007,2,February,Q1
D-0009480,2007-03-01T00:00:00,2007,3,March,Q1
D-0009481,2007-04-01T00:00:00,2007,4,April,Q2
D-0009482,2007-05-01T00:00:00,2007,5,May,Q2
D-0009483,2007-06-01T00:00:00,2007,6,June,Q2
D-0009484,2007-07-01T00:00:00,2007,7,July,Q3
D-0009485,2007-08-01T00:00:00,2007,8,August,Q3
D-0009486,2007-09-01T00:00:00,2007,9,September,Q3
D-0009487,2007-10-01T00:00:00,2007,10,October,Q4
D-0009488,2007-11-01T00:00:00,2007,11,November,Q4
D-0009489,2007-12-01T00:00:00,2007,12,December,Q4
D-0009490,2008-01-01T00:00:00,2008,1,January,Q1
D-0009491,2008-02-01T00:00:00,2008,2,February,Q1
D-0009492,2008-03-01T00:00:00,2008,3,March,Q1
D-0009493,2008-04-01T00:00:00,2008,4,April,Q2
D-0009494,2008-05-01T00:00:00,2008,5,May,Q2
D-0009495,2008-06-01T00:00:00,2008,6,June,Q2
D-0009496,2008-07-01T00:00:00,2008,7,July,Q3
D-0009497,2008-08-01T00:00:00,2008,8,August,Q3
D-0009498,2008-09-01T00:00:00,2008,9,September,Q3
D-0009499,2008-10-01T00:00:00,2008,10,October,Q4
D-0009500,2008-11-01T00:00:00,2008,11,November,Q4
D-0009501,2008-12-01T00:00:00,2008,12,December,Q4
D-0009502,2009-01-01T00:00:00,2009,1,January,Q1
D-0009503,2009-02-01T00:00:00,2009,2,February,Q1
D-0009504,2009-03-01T00:00:00,2009,3,March,Q1
D-0009505,2009-04-01T00:00:00,2009,4,April,Q2
D-0009506,2009-05-01T00:00:00,2009,5,May,Q2
D-0009507,2009-06-01T00:00:00,2009,6,June,Q2
D-0009508,2009-07-01T00:00:00,2009,7,July,Q3
D-0009509,2009-08-01T00:00:00,2009,8,August,Q3
D-0009510,2009-09-01T00:00:00,2009,9,September,Q3
D-0009511,2009-10-01T00:00:00,2009,10,October,Q4
D-0009512,2009-11-01T00:00:00,2009,11,November,Q4
D-0009513,2009-12-01T00:00:00,2009,12,December,Q4
D-0009514,2010-01-01T00:00:00,2010,1,January,Q1
D-0009515,2010-02-01T00:00:00,2010,2,February,Q1
D-0009516,2010-03-01T00:00:00,2010,3,March,Q1
D-0009517,2010-04-01T00:00:00,2010,4,April,Q2
D-0009518,2010-05-01T00:00:00,2010,5,May,Q2
D-0009519,2010-06-01T00:00:00,2010,6,June,Q2
D-0009520,2010-07-01T00:00:00,2010,7,July,Q3
D-0009521,2010-08-01T00:00:00,2010,8,August,Q3
D-0009522,2010-09-01T00:00:00,2010,9,September,Q3
D-0009523,2010-10-01T00:00:00,2010,10,October,Q4
D-0009524,2010-11-01T00:00:00,2010,11,November,Q4
D-0009525,2010-12-01T00:00:00,2010,12,December,Q4
D-0009526,2011-01-01T00:00:00,2011,1,January,Q1
D-0009527,2011-02-01T00:00:00,2011,2,February,Q1
D-0009528,2011-03-01T00:00:00,2011,3,March,Q1
D-0009529,2011-04-01T00:00:00,2011,4,April,Q2
D-0009530,2011-05-01T00:00:00,2011,5,May,Q2
D-0009531,2011-06-01T00:00:00,2011,6,June,Q2
D-0009532,2011-07-01T00:00:00,2011,7,July,Q3
D-0009533,2011-08-01T00:00:00,2011,8,August,Q3
D-0009534,2011-09-01T00:00:00,2011,9,September,Q3
D-0009535,2011-10-01T00:00:00,2011,10,October,Q4
D-0009536,2011-11-01T00:00:00,2011,11,November,Q4
D-0009537,2011-12-01T00:00:00,2011,12,December,Q4
D-0009538,2012-01-01T00:00:00,2012,1,January,Q1
D-0009539,2012-02-01T00:00:00,2012,2,February,Q1
D-0009540,2012-03-01T00:00:00,2012,3,March,Q1
D-0009541,2012-04-01T00:00:00,2012,4,April,Q2
D-0009542,2012-05-01T00:00:00,2012,5,May,Q2
D-0009543,2012-06-01T00:00:00,2012,6,June,Q2
D-0009544,2012-07-01T00:00:00,2012,7,July,Q3
D-0009545,2012-08-01T00:00:00,2012,8,August,Q3
D-0009546,2012-09-01T00:00:00,2012,9,September,Q3
D-0009547,2012-10-01T00:00:00,2012,10,October,Q4
D-0009548,2012-11-01T00:00:00,2012,11,November,Q4
D-0009549,2012-12-01T00:00:00,2012,12,December,Q4
D-0009550,2013-01-01T00:00:00,2013,1,January,Q1
D-0009551,2013-02-01T00:00:00,2013,2,February,Q1
D-0009552,2013-03-01T00:00:00,2013,3,March,Q1
D-0009553,2013-04-01T00:00:00,2013,4,April,Q2
D-0009554,2013-05-01T00:00:00,2013,5,May,Q2
D-0009555,2013-06-01T00:00:00,2013,6,June,Q2
D-0009556,2013-07-01T00:00:00,2013,7,July,Q3
D-0009557,2013-08-01T00:00:00,2013,8,August,Q3
D-0009558,2013-09-01T00:00:00,2013,9,September,Q3
D-0009559,2013-10-01T00:00:00,2013,10,October,Q4
D-0009560,2013-11-01T00:00:00,2013,11,November,Q4
D-0009561,2013-12-01T00:00:00,2013,12,December,Q4
D-0009562,2014-01-01T00:00:00,2014,1,January,Q1
D-0009563,2014-02-01T00:00:00,2014,2,February,Q1
D-0009564,2014-03-01T00:00:00,2014,3,March,Q1
D-0009565,2014-04-01T00:00:00,2014,4,April,Q2
D-0009566,2014-05-01T00:00:00,2014,5,May,Q2
D-0009567,2014-06-01T00:00:00,2014,6,June,Q2
D-0009568,2014-07-01T00:00:00,2014,7,July,Q3
D-0009569,2014-08-01T00:00:00,2014,8,August,Q3
D-0009570,2014-09-01T00:00:00,2014,9,September,Q3
D-0009571,2014-10-01T00:00:00,2014,10,October,Q4
D-0009572,2014-11-01T00:00:00,2014,11,November,Q4
D-0009573,2014-12-01T00:00:00,2014,12,December,Q4
D-0009574,2015-01-01T00:00:00,2015,1,January,Q1
D-0009575,2015-02-01T00:00:00,2015,2,February,Q1
D-0009576,2015-03-01T00:00:00,2015,3,March,Q1
D-0009577,2015-04-01T00:00:00,2015,4,April,Q2
D-0009578,2015-05-01T00:00:00,2015,5,May,Q2
D-0009579,2015-06-01T00:00:00,2015,6,June,Q2
D-0009580,2015-07-01T00:00:00,2015,7,July,Q3
D-0009581,2015-08-01T00:00:00,2015,8,August,Q3
D-0009582,2015-09-01T00:00:00,2015,9,September,Q3
D-0009583,2015-10-01T00:00:00,2015,10,October,Q4
D-0009584,2015-11-01T00:00:00,2015,11,November,Q4
D-0009585,2015-12-01T00:00:00,2015,12,December,Q4
D-0009586,2016-01-01T00:00:00,2016,1,January,Q1
D-0009587,2016-02-01T00:00:00,2016,2,February,Q1
D-0009588,2016-03-01T00:00:00,2016,3,March,Q1
D-0009589,2016-04-01T00:00:00,2016,4,April,Q2
D-0009590,2016-05-01T00:00:00,2016,5,May,Q2
D-0009591,2016-06-01T00:00:00,2016,6,June,Q2
D-0009592,2016-07-01T00:00:00,2016,7,July,Q3
D-0009593,2016-08-01T00:00:00,2016,8,August,Q3
D-0009594,2016-09-01T00:00:00,2016,9,September,Q3
D-0009595,2016-10-01T00:00:00,2016,10,October,Q4
D-0009596,2016-11-01T00:00:00,2016,11,November,Q4
D-0009597,2016-12-01T00:00:00,2016,12,December,Q4
D-0009598,2017-01-01T00:00:00,2017,1,January,Q1
D-0009599,2017-02-01T00:00:00,2017,2,February,Q1
D-0009600,2017-03-01T00:00:00,2017,3,March,Q1
D-0009601,2017-04-01T00:00:00,2017,4,April,Q2
D-0009602,2017-05-01T00:00:00,2017,5,May,Q2
D-0009603,2017-06-01T00:00:00,2017,6,June,Q2
D-0009604,2017-07-01T00:00:00,2017,7,July,Q3
D-0009605,2017-08-01T00:00:00,2017,8,August,Q3
D-0009606,2017-09-01T00:00:00,2017,9,September,Q3
D-0009607,2017-10-01T00:00:00,2017,10,October,Q4
D-0009608,2017-11-01T00:00:00,2017,11,November,Q4
D-0009609,2017-12-01T00:00:00,2017,12,December,Q4
D-0009610,2018-01-01T00:00:00,2018,1,January,Q1
D-0009611,2018-02-01T00:00:00,2018,2,February,Q1
D-0009612,2018-03-01T00:00:00,2018,3,March,Q1
D-0009613,2018-04-01T00:00:00,2018,4,April,Q2
D-0009614,2018-05-01T00:00:00,2018,5,May,Q2
D-0009615,2018-06-01T00:00:00,2018,6,June,Q2
D-0009616,2018-07-01T00:00:00,2018,7,July,Q3
D-0009617,2018-08-01T00:00:00,2018,8,August,Q3
D-0009618,2018-09-01T00:00:00,2018,9,September,Q3
D-0009619,2018-10-01T00:00:00,2018,10,October,Q4
D-0009620,2018-11-01T00:00:00,2018,11,November,Q4
D-0009621,2018-12-01T00:00:00,2018,12,December,Q4
D-0009622,2019-01-01T00:00:00,2019,1,January,Q1
D-0009623,2019-02-01T00:00:00,2019,2,February,Q1
D-0009624,2019-03-01T00:00:00,2019,3,March,Q1
D-0009625,2019-04-01T00:00:00,2019,4,April,Q2
D-0009626,2019-05-01T00:00:00,2019,5,May,Q2
D-0009627,2019-06-01T00:00:00,2019,6,June,Q2
D-0009628,2019-07-01T00:00:00,2019,7,July,Q3
D-0009629,2019-08-01T00:00:00,2019,8,August,Q3
D-0009630,2019-09-01T00:00:00,2019,9,September,Q3
D-0009631,2019-10-01T00:00:00,2019,10,October,Q4
D-0009632,2019-11-01T00:00:00,2019,11,November,Q4
D-0009633,2019-12-01T00:00:00,2019,12,December,Q4
D-0009634,2020-01-01T00:00:00,2020,1,January,Q1
D-0009635,2020-02-01T00:00:00,2020,2,February,Q1
D-0009636,2020-03-01T00:00:00,2020,3,March,Q1
D-0009637,2020-04-01T00:00:00,2020,4,April,Q2
D-0009638,2020-05-01T00:00:00,2020,5,May,Q2
D-0009639,2020-06-01T00:00:00,2020,6,June,Q2
D-0009640,2020-07-01T00:00:00,2020,7,July,Q3
D-0009641,2020-08-01T00:00:00,2020,8,August,Q3
D-0009642,2020-09-01T00:00:00,2020,9,September,Q3
D-0009643,2020-10-01T00:00:00,2020,10,October,Q4
D-0009644,2020-11-01T00:00:00,2020,11,November,Q4
D-0009645,2020-12-01T00:00:00,2020,12,December,Q4
D-0009646,2021-01-01T00:00:00,2021,1,January,Q1
D-0009647,2021-02-01T00:00:00,2021,2,February,Q1
D-0009648,2021-03-01T00:00:00,2021,3,March,Q1
D-0009649,2021-04-01T00:00:00,2021,4,April,Q2
D-0009650,2021-05-01T00:00:00,2021,5,May,Q2
D-0009651,2021-06-01T00:00:00,2021,6,June,Q2
D-0009652,2021-07-01T00:00:00,2021,7,July,Q3
D-0009653,2021-08-01T00:00:00,2021,8,August,Q3
D-0009654,2021-09-01T00:00:00,2021,9,September,Q3
D-0009655,2021-10-01T00:00:00,2021,10,October,Q4
D-0009656,2021-11-01T00:00:00,2021,11,November,Q4
D-0009657,2021-12-01T00:00:00,2021,12,December,Q4
D-0009658,2022-01-01T00:00:00,2022,1,January,Q1
D-0009659,2022-02-01T00:00:00,2022,2,February,Q1
D-0009660,2022-03-01T00:00:00,2022,3,March,Q1
D-0009661,2022-04-01T00:00:00,2022,4,April,Q2
D-0009662,2022-05-01T00:00:00,2022,5,May,Q2
D-0009663,2022-06-01T00:00:00,2022,6,June,Q2
D-0009664,2022-07-01T00:00:00,2022,7,July,Q3
D-0009665,2022-08-01T00:00:00,2022,8,August,Q3
D-0009666,2022-09-01T00:00:00,2022,9,September,Q3
D-0009667,2022-10-01T00:00:00,2022,10,October,Q4
D-0009668,2022-11-01T00:00:00,2022,11,November,Q4
D-0009669,2022-12-01T00:00:00,2022,12,December,Q4
D-0009670,2023-01-01T00:00:00,2023,1,January,Q1
D-0009671,2023-02-01T00:00:00,2023,2,February,Q1
D-0009672,2023-03-01T00:00:00,2023,3,March,Q1
D-0009673,2023-04-01T00:00:00,2023,4,April,Q2
D-0009674,2023-05-01T00:00:00,2023,5,May,Q2
D-0009675,2023-06-01T00:00:00,2023,6,June,Q2
D-0009676,2023-07-01T00:00:00,2023,7,July,Q3
D-0009677,2023-08-01T00:00:00,2023,8,August,Q3
D-0009678,2023-09-01T00:00:00,2023,9,September,Q3
D-0009679,2023-10-01T00:00:00,2023,10,October,Q4
D-0009680,2023-11-01T00:00:00,2023,11,November,Q4
D-0009681,2023-12-01T00:00:00,2023,12,December,Q4
D-0009682,2024-01-01T00:00:00,2024,1,January,Q1
D-0009683,2024-02-01T00:00:00,2024,2,February,Q1
D-0009684,2024-03-01T00:00:00,2024,3,March,Q1
D-0009685,2024-04-01T00:00:00,2024,4,April,Q2
D-0009686,2024-05-01T00:00:00,2024,5,May,Q2
D-0009687,2024-06-01T00:00:00,2024,6,June,Q2
D-0009688,2024-07-01T00:00:00,2024,7,July,Q3
D-0009689,2024-08-01T00:00:00,2024,8,August,Q3
D-0009690,2024-09-01T00:00:00,2024,9,September,Q3
D-0009691,2024-10-01T00:00:00,2024,10,October,Q4
D-0009692,2024-11-01T00:00:00,2024,11,November,Q4
D-0009693,2024-12-01T00:00:00,2024,12,December,Q4
D-0009694,2025-01-01T00:00:00,2025,1,January,Q1
D-0009695,2025-02-01T00:00:00,2025,2,February,Q1
D-0009696,2025-03-01T00:00:00,2025,3,March,Q1
D-0009697,2000-01-01T00:00:00,2000,1,January,Q1
D-0009698,2000-02-01T00:00:00,2000,2,February,Q1
D-0009699,2000-03-01T00:00:00,2000,3,March,Q1
D-0009700,2000-04-01T00:00:00,2000,4,April,Q2
D-0009701,2000-05-01T00:00:00,2000,5,May,Q2
D-0009702,2000-06-01T00:00:00,2000,6,June,Q2
D-0009703,2000-07-01T00:00:00,2000,7,July,Q3
D-0009704,2000-08-01T00:00:00,2000,8,August,Q3
D-0009705,2000-09-01T00:00:00,2000,9,September,Q3
D-0009706,2000-10-01T00:00:00,2000,10,October,Q4
D-0009707,2000-11-01T00:00:00,2000,11,November,Q4
D-0009708,2000-12-01T00:00:00,2000,12,December,Q4
D-0009709,2001-01-01T00:00:00,2001,1,January,Q1
D-0009710,2001-02-01T00:00:00,2001,2,February,Q1
D-0009711,2001-03-01T00:00:00,2001,3,March,Q1
D-0009712,2001-04-01T00:00:00,2001,4,April,Q2
D-0009713,2001-05-01T00:00:00,2001,5,May,Q2
D-0009714,2001-06-01T00:00:00,2001,6,June,Q2
D-0009715,2001-07-01T00:00:00,2001,7,July,Q3
D-0009716,2001-08-01T00:00:00,2001,8,August,Q3
D-0009717,2001-09-01T00:00:00,2001,9,September,Q3
D-0009718,2001-10-01T00:00:00,2001,10,October,Q4
D-0009719,2001-11-01T00:00:00,2001,11,November,Q4
D-0009720,2001-12-01T00:00:00,2001,12,December,Q4
D-0009721,2002-01-01T00:00:00,2002,1,January,Q1
D-0009722,2002-02-01T00:00:00,2002,2,February,Q1
D-0009723,2002-03-01T00:00:00,2002,3,March,Q1
D-0009724,2002-04-01T00:00:00,2002,4,April,Q2
D-0009725,2002-05-01T00:00:00,2002,5,May,Q2
D-0009726,2002-06-01T00:00:00,2002,6,June,Q2
D-0009727,2002-07-01T00:00:00,2002,7,July,Q3
D-0009728,2002-08-01T00:00:00,2002,8,August,Q3
D-0009729,2002-09-01T00:00:00,2002,9,September,Q3
D-0009730,2002-10-01T00:00:00,2002,10,October,Q4
D-0009731,2002-11-01T00:00:00,2002,11,November,Q4
D-0009732,2002-12-01T00:00:00,2002,12,December,Q4
D-0009733,2003-01-01T00:00:00,2003,1,January,Q1
D-0009734,2003-02-01T00:00:00,2003,2,February,Q1
D-0009735,2003-03-01T00:00:00,2003,3,March,Q1
D-0009736,2003-04-01T00:00:00,2003,4,April,Q2
